2026-01-05 02:14:14 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 0.5855388827621937, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:15 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 0, verification_time: 0.8661375232040882, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:17 - INFO: Verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 0, verification_time: 1.425722822546959, infer_time: 1.4930738881230354, tokens: 802
2026-01-05 02:14:25 - INFO: Const-add verification failed with the loop bound: assume(i >= n); assume(i >= x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 8.61201986297965, infer_time: 1.4930738881230354, feed_back_iter: 0, tokens: 802
2026-01-05 02:14:27 - INFO: Verification failed with the loop bound: assume(i >= n + x);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 1, verification_time: 0.5864735879004002, infer_time: 1.4834335930645466, tokens: 969
2026-01-05 03:30:48 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= maxId + 1 && i2 >= 0);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 2.231221415102482, feed_back_iter: 14, tokens: 1703
2026-01-05 03:30:58 - INFO: Verification succeeded with the loop bound: assume(i >= 1000);, file: term_06.bpl, invariant: CBC Bound-- 1000, k: 0, invariant: None, verification_time: 8.52001329511404, infer_time: 1.049425657838583, feed_back_iter: 0, tokens: 719
2026-01-05 03:31:00 - INFO: Verification failed with the loop bound: assume(i >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 0, verification_time: 0.5358067937195301, infer_time: 1.5703876242041588, tokens: 741
2026-01-05 03:32:01 - INFO: Verification timed out with the loop bound: assume(i >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, infer_time: 1.5703876242041588, feed_back_iter: 0, tokens: 741
2026-01-05 03:33:01 - INFO: Verification timed out with the loop bound: assume(i >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 3, infer_time: 1.5703876242041588, feed_back_iter: 0, tokens: 741
2026-01-05 03:33:05 - INFO: Const-add verification failed with the loop bound: assume(i >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 3.9170008935034275, infer_time: 1.5703876242041588, feed_back_iter: 0, tokens: 741
2026-01-05 03:33:07 - INFO: Verification timed out with the loop bound: assume(i >= a + abs(b) + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 1, infer_time: 2.220559239387512, feed_back_iter: 1, tokens: 913
2026-01-05 03:33:07 - INFO: Verification timed out with the loop bound: assume(i >= a + abs(b) + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, infer_time: 2.220559239387512, feed_back_iter: 1, tokens: 913
2026-01-05 03:33:07 - INFO: Verification timed out with the loop bound: assume(i >= a + abs(b) + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 3, infer_time: 2.220559239387512, feed_back_iter: 1, tokens: 913
2026-01-05 03:33:07 - INFO: Const-add verification timed out with the loop bound: assume(i >= a + abs(b) + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0.1251368746161461, infer_time: 2.220559239387512, feed_back_iter: 1, tokens: 913
2026-01-05 03:33:09 - INFO: Verification failed with the loop bound: assume(i >= a);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 2, verification_time: 0.5052768737077713, infer_time: 0.9060919061303139, tokens: 1021
2026-01-05 03:33:10 - INFO: Verification failed with the loop bound: assume(i >= a);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 2, verification_time: 0.6921975947916508, infer_time: 0.9060919061303139, tokens: 1021
2026-01-05 03:33:10 - INFO: Verification failed with the loop bound: assume(i >= a);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 2, verification_time: 0.8135439269244671, infer_time: 0.9060919061303139, tokens: 1021
2026-01-05 03:33:12 - INFO: Const-add verification failed with the loop bound: assume(i >= a);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.7344863079488277, infer_time: 0.9060919061303139, feed_back_iter: 2, tokens: 1021
2026-01-05 03:33:18 - INFO: Loop bound assume(i >= a + 1); has already been tried.
2026-01-05 03:33:20 - INFO: Verification failed with the loop bound: assume(i >= a + b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 4, verification_time: 0.5824437774717808, infer_time: 1.571224108338356, tokens: 1250
2026-01-05 03:33:21 - INFO: Verification failed with the loop bound: assume(i >= a + b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 4, verification_time: 0.6177243962883949, infer_time: 1.571224108338356, tokens: 1250
2026-01-05 03:33:22 - INFO: Verification failed with the loop bound: assume(i >= a + b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 4, verification_time: 0.8112058937549591, infer_time: 1.571224108338356, tokens: 1250
2026-01-05 03:33:23 - INFO: Const-add verification failed with the loop bound: assume(i >= a + b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0.6217132844030857, infer_time: 1.571224108338356, feed_back_iter: 4, tokens: 1250
2026-01-05 03:34:24 - INFO: Verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 1, infer_time: 0.9431876316666603, feed_back_iter: 5, tokens: 1146
2026-01-05 03:35:24 - INFO: Verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, infer_time: 0.9431876316666603, feed_back_iter: 5, tokens: 1146
2026-01-05 03:36:24 - INFO: Verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 3, infer_time: 0.9431876316666603, feed_back_iter: 5, tokens: 1146
2026-01-05 03:37:24 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 0.9431876316666603, feed_back_iter: 5, tokens: 1146
2026-01-05 03:37:26 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * b + 2 && i1 >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 6, verification_time: 0.6071052402257919, infer_time: 1.733326744288206, tokens: 1267
2026-01-05 03:37:27 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * b + 2 && i1 >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 6, verification_time: 0.9241663590073586, infer_time: 1.733326744288206, tokens: 1267
2026-01-05 03:37:28 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * b + 2 && i1 >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 6, verification_time: 0.9126293547451496, infer_time: 1.733326744288206, tokens: 1267
2026-01-05 03:38:28 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * b + 2 && i1 >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0.9126293547451496, infer_time: 1.733326744288206, feed_back_iter: 6, tokens: 1267
2026-01-05 03:38:30 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * abs(b) + 2 && i1 >= a + abs(b) + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 1, infer_time: 1.6510198190808296, feed_back_iter: 7, tokens: 1162
2026-01-05 03:38:30 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * abs(b) + 2 && i1 >= a + abs(b) + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, infer_time: 1.6510198190808296, feed_back_iter: 7, tokens: 1162
2026-01-05 03:38:31 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * abs(b) + 2 && i1 >= a + abs(b) + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 3, infer_time: 1.6510198190808296, feed_back_iter: 7, tokens: 1162
2026-01-05 03:38:31 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * abs(b) + 2 && i1 >= a + abs(b) + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0.12915466353297234, infer_time: 1.6510198190808296, feed_back_iter: 7, tokens: 1162
2026-01-05 03:38:34 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * b + 2 && i1 >= a + b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 8, verification_time: 0.5838555581867695, infer_time: 2.211777452379465, tokens: 1275
2026-01-05 03:38:34 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * b + 2 && i1 >= a + b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 8, verification_time: 0.8282727971673012, infer_time: 2.211777452379465, tokens: 1275
2026-01-05 03:38:35 - INFO: Verification failed with the loop bound: assume(i0 >= 2 * b + 2 && i1 >= a + b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 8, verification_time: 0.7598086856305599, infer_time: 2.211777452379465, tokens: 1275
2026-01-05 03:38:36 - INFO: Const-add lexical verification failed with the loop bound: assume(i0 >= 2 * b + 2 && i1 >= a + b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0.6525035612285137, infer_time: 2.211777452379465, feed_back_iter: 8, tokens: 1275
2026-01-05 03:38:54 - INFO: Lexical loop bound assume(i0 >= 2 * abs(b) + 2 && i1 >= a + abs(b) + 1); has already been tried.
2026-01-05 03:38:56 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * abs(b) + 2 && i1 >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 1, infer_time: 2.355230435729027, feed_back_iter: 10, tokens: 1708
2026-01-05 03:38:56 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * abs(b) + 2 && i1 >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, infer_time: 2.355230435729027, feed_back_iter: 10, tokens: 1708
2026-01-05 03:38:56 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * abs(b) + 2 && i1 >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 3, infer_time: 2.355230435729027, feed_back_iter: 10, tokens: 1708
2026-01-05 03:38:57 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * abs(b) + 2 && i1 >= a + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0.13443872332572937, infer_time: 2.355230435729027, feed_back_iter: 10, tokens: 1708
2026-01-05 03:39:58 - INFO: Verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 1, infer_time: 1.668680552393198, feed_back_iter: 11, tokens: 1269
2026-01-05 03:40:59 - INFO: Verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, infer_time: 1.668680552393198, feed_back_iter: 11, tokens: 1269
2026-01-05 03:41:59 - INFO: Verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 3, infer_time: 1.668680552393198, feed_back_iter: 11, tokens: 1269
2026-01-05 03:42:59 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1.668680552393198, feed_back_iter: 11, tokens: 1269
2026-01-05 03:43:01 - INFO: Verification failed with the loop bound: assume(i0 >= a && i1 >= 2 * b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 12, verification_time: 0.5547788143157959, infer_time: 1.5065961070358753, tokens: 1264
2026-01-05 03:43:02 - INFO: Verification failed with the loop bound: assume(i0 >= a && i1 >= 2 * b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 12, verification_time: 1.064022857695818, infer_time: 1.5065961070358753, tokens: 1264
2026-01-05 03:43:04 - INFO: Verification failed with the loop bound: assume(i0 >= a && i1 >= 2 * b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 12, verification_time: 1.4802817329764366, infer_time: 1.5065961070358753, tokens: 1264
2026-01-05 03:44:04 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= a && i1 >= 2 * b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.4802817329764366, infer_time: 1.5065961070358753, feed_back_iter: 12, tokens: 1264
2026-01-05 03:45:05 - INFO: Verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 3);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 1, infer_time: 1.5494375601410866, feed_back_iter: 13, tokens: 1153
2026-01-05 03:46:05 - INFO: Verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 3);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, infer_time: 1.5494375601410866, feed_back_iter: 13, tokens: 1153
2026-01-05 03:47:05 - INFO: Verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 3);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 3, infer_time: 1.5494375601410866, feed_back_iter: 13, tokens: 1153
2026-01-05 03:48:05 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= a + 1 && i1 >= 2 * b + 3);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1.5494375601410866, feed_back_iter: 13, tokens: 1153
2026-01-05 03:48:08 - INFO: Verification failed with the loop bound: assume(i0 >= a && i1 >= b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 1, feed_back_iter: 14, verification_time: 0.852481335401535, infer_time: 1.5097930170595646, tokens: 1261
2026-01-05 03:48:08 - INFO: Verification failed with the loop bound: assume(i0 >= a && i1 >= b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 2, feed_back_iter: 14, verification_time: 0.7272769771516323, infer_time: 1.5097930170595646, tokens: 1261
2026-01-05 03:48:10 - INFO: Verification failed with the loop bound: assume(i0 >= a && i1 >= b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 3, feed_back_iter: 14, verification_time: 1.2665838040411472, infer_time: 1.5097930170595646, tokens: 1261
2026-01-05 03:49:10 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= a && i1 >= b + 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 1.2665838040411472, infer_time: 1.5097930170595646, feed_back_iter: 14, tokens: 1261
2026-01-05 03:49:12 - INFO: Verification failed with the loop bound: assume(i >= x + c);, file: Mysore_false-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 1.017058964818716, infer_time: 1.5110150165855885, tokens: 734
2026-01-05 03:49:13 - INFO: Verification failed with the loop bound: assume(i >= x + c);, file: Mysore_false-no-overflow.bpl , k: 2, feed_back_iter: 0, verification_time: 0.6129562593996525, infer_time: 1.5110150165855885, tokens: 734
2026-01-05 03:49:14 - INFO: Verification failed with the loop bound: assume(i >= x + c);, file: Mysore_false-no-overflow.bpl , k: 3, feed_back_iter: 0, verification_time: 0.6051745563745499, infer_time: 1.5110150165855885, tokens: 734
2026-01-05 03:49:14 - INFO: Verification succeeded with the loop bound: assume(i >= x + c);, file: Mysore_false-no-overflow.bpl, const_part: 3, invariant: -1 < i - ATTR$x$ADD$c$ADD$3 && 1 < c, verification_time: 0.5857639349997044, infer_time: 1.5110150165855885, feed_back_iter: 0, tokens: 734
2026-01-05 03:49:17 - INFO: Verification failed with the loop bound: assume(i >= x); assume(i >= y); assume(i >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 1, feed_back_iter: 0, verification_time: 1.6605227440595627, infer_time: 1.2125327214598656, tokens: 788
2026-01-05 03:49:21 - INFO: Verification failed with the loop bound: assume(i >= x); assume(i >= y); assume(i >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 2, feed_back_iter: 0, verification_time: 3.287940427660942, infer_time: 1.2125327214598656, tokens: 788
2026-01-05 03:50:21 - INFO: Verification timed out with the loop bound: assume(i >= x); assume(i >= y); assume(i >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 3, infer_time: 1.2125327214598656, feed_back_iter: 0, tokens: 788
2026-01-05 03:50:30 - INFO: Const-add verification failed with the loop bound: assume(i >= x); assume(i >= y); assume(i >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, const_part: 3, verification_time: 9.602704238146544, infer_time: 1.2125327214598656, feed_back_iter: 0, tokens: 788
2026-01-05 03:51:31 - INFO: Verification timed out with the loop bound: assume(i >= x + y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 1, infer_time: 1.1636026725172997, feed_back_iter: 1, tokens: 957
2026-01-05 03:52:31 - INFO: Verification timed out with the loop bound: assume(i >= x + y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 2, infer_time: 1.1636026725172997, feed_back_iter: 1, tokens: 957
2026-01-05 03:53:32 - INFO: Verification timed out with the loop bound: assume(i >= x + y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 3, infer_time: 1.1636026725172997, feed_back_iter: 1, tokens: 957
2026-01-05 03:53:41 - INFO: Const-add verification failed with the loop bound: assume(i >= x + y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, const_part: 3, verification_time: 9.96972642838955, infer_time: 1.1636026725172997, feed_back_iter: 1, tokens: 957
2026-01-05 03:53:43 - INFO: Loop bound assume(i >= x); assume(i >= y); assume(i >= z); has already been tried.
2026-01-05 03:53:47 - INFO: Verification failed with the loop bound: assume(i >= x + y); assume(i >= x + z); assume(i >= y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 1, feed_back_iter: 3, verification_time: 2.390048410743475, infer_time: 1.7781636752188206, tokens: 1267
2026-01-05 03:54:47 - INFO: Verification timed out with the loop bound: assume(i >= x + y); assume(i >= x + z); assume(i >= y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 2, infer_time: 1.7781636752188206, feed_back_iter: 3, tokens: 1267
2026-01-05 03:55:47 - INFO: Verification timed out with the loop bound: assume(i >= x + y); assume(i >= x + z); assume(i >= y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 3, infer_time: 1.7781636752188206, feed_back_iter: 3, tokens: 1267
2026-01-05 03:56:47 - INFO: Const-add verification failed with the loop bound: assume(i >= x + y); assume(i >= x + z); assume(i >= y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, const_part: 3, verification_time: 59.90220505744219, infer_time: 1.7781636752188206, feed_back_iter: 3, tokens: 1267
2026-01-05 03:56:48 - INFO: Loop bound assume(i >= x + y + z); has already been tried.
2026-01-05 03:56:52 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= y);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 1, feed_back_iter: 5, verification_time: 1.9971261993050575, infer_time: 1.297472033649683, tokens: 1549
2026-01-05 03:57:52 - INFO: Verification timed out with the loop bound: assume(i0 >= x && i1 >= y);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 2, infer_time: 1.297472033649683, feed_back_iter: 5, tokens: 1549
2026-01-05 03:58:52 - INFO: Verification timed out with the loop bound: assume(i0 >= x && i1 >= y);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 3, infer_time: 1.297472033649683, feed_back_iter: 5, tokens: 1549
2026-01-05 03:59:52 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= y);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, const_part: 3, verification_time: 1.9971261993050575, infer_time: 1.297472033649683, feed_back_iter: 5, tokens: 1549
2026-01-05 04:00:53 - INFO: Verification timed out with the loop bound: assume(i0 >= x + y + z && i1 >= y + z && i2 >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 1, infer_time: 1.0915499441325665, feed_back_iter: 6, tokens: 1204
2026-01-05 04:01:53 - INFO: Verification timed out with the loop bound: assume(i0 >= x + y + z && i1 >= y + z && i2 >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 2, infer_time: 1.0915499441325665, feed_back_iter: 6, tokens: 1204
2026-01-05 04:02:53 - INFO: Verification timed out with the loop bound: assume(i0 >= x + y + z && i1 >= y + z && i2 >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 3, infer_time: 1.0915499441325665, feed_back_iter: 6, tokens: 1204
2026-01-05 04:03:53 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + y + z && i1 >= y + z && i2 >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, const_part: 3, verification_time: 0, infer_time: 1.0915499441325665, feed_back_iter: 6, tokens: 1204
